,Metadata_Plate,Metadata_Well,Metadata_Plate_Map_Name,Metadata_cell_type,Metadata_line_ID,Metadata_line_condition,Metadata_line_source,Metadata_plating_density,Metadata_Object_Count,Metadata_Object_Count_inferred,Metadata_Site_Count,average_precision,p_value,n_pos_pairs,n_neg_pairs
816,BR00132673,C01,NCP_2022_03_03_METADATA,neuron,17,control,human,3500,135.0,183.732,3,0.1742990901178978,0.00759924,7,383
817,BR00132673,C02,NCP_2022_03_03_METADATA,neuron,17,control,human,3500,672.0,760.38,3,0.045573307713618394,0.13928607,7,383
818,BR00132673,C03,NCP_2022_03_03_METADATA,neuron,39,deletion,human,3500,349.0,368.886,3,0.0452874521763581,0.14048596,7,383
819,BR00132673,C04,NCP_2022_03_03_METADATA,neuron,39,deletion,human,3500,702.0,757.14,3,0.0477519177671666,0.12848715,7,383
820,BR00132673,C05,NCP_2022_03_03_METADATA,neuron,37,deletion,human,3500,181.0,193.026,3,0.02107463908491624,0.6310369,7,383
821,BR00132673,C06,NCP_2022_03_03_METADATA,neuron,37,deletion,human,3500,62.0,69.288,3,0.02125359361477675,0.62233776,7,383
822,BR00132673,C07,NCP_2022_03_03_METADATA,neuron,42,deletion,human,3500,220.0,247.82999999999998,3,0.06035432830819881,0.0819918,7,383
823,BR00132673,C08,NCP_2022_03_03_METADATA,neuron,42,deletion,human,3500,489.0,560.172,3,0.017715150501921666,0.8050195,7,383
824,BR00132673,C09,NCP_2022_03_03_METADATA,neuron,7,control,human,3500,68.0,72.444,3,0.022781545807728548,0.55214477,7,383
825,BR00132673,C10,NCP_2022_03_03_METADATA,neuron,7,control,human,3500,412.0,415.79400000000004,3,0.019778572638274705,0.6964304,7,383
826,BR00132673,C11,NCP_2022_03_03_METADATA,neuron,29,deletion,human,3500,165.0,168.108,3,0.035522568728313796,0.23427658,7,383
827,BR00132673,C12,NCP_2022_03_03_METADATA,neuron,29,deletion,human,3500,426.0,442.11,3,0.1540240121918229,0.01909809,7,383
828,BR00132673,C13,NCP_2022_03_03_METADATA,neuron,11,control,human,3500,553.0,572.508,3,0.01734532232934216,0.8249175,7,383
829,BR00132673,C14,NCP_2022_03_03_METADATA,neuron,11,control,human,3500,144.0,172.164,3,0.0242568641558342,0.49465054,7,383
830,BR00132673,C15,NCP_2022_03_03_METADATA,neuron,38,deletion,human,3500,261.0,264.618,3,0.018257905151693836,0.7779222,7,383
831,BR00132673,C16,NCP_2022_03_03_METADATA,neuron,38,deletion,human,3500,436.0,439.41600000000005,3,0.03281487410431838,0.27877212,7,383
832,BR00132673,C17,NCP_2022_03_03_METADATA,neuron,43,deletion,human,3500,258.0,266.18399999999997,3,0.2204393288415845,0.00189981,7,383
833,BR00132673,C18,NCP_2022_03_03_METADATA,neuron,43,deletion,human,3500,353.0,477.198,3,0.01856023467711043,0.7614239,7,383
834,BR00132673,C19,NCP_2022_03_03_METADATA,neuron,18,control,human,3500,402.0,414.15000000000003,3,0.013811779730083074,0.9770023,7,383
835,BR00132673,C20,NCP_2022_03_03_METADATA,neuron,18,control,human,3500,326.0,377.98199999999997,3,0.02119640204411429,0.6251375,7,383
836,BR00132673,C21,NCP_2022_03_03_METADATA,neuron,6,control,human,3500,287.0,334.32599999999996,3,0.032750444791079594,0.280072,7,383
837,BR00132673,C22,NCP_2022_03_03_METADATA,neuron,6,control,human,3500,138.0,175.086,3,0.2025433625603405,0.00309969,7,383
838,BR00132673,C23,NCP_2022_03_03_METADATA,neuron,29,deletion,human,3500,338.0,344.274,3,0.10880635079273013,0.02529747,7,383
839,BR00132673,C24,NCP_2022_03_03_METADATA,neuron,29,deletion,human,3500,371.0,461.23800000000006,3,0.038760318234552824,0.19538046,7,383
840,BR00132673,D01,NCP_2022_03_03_METADATA,neuron,17,control,human,3500,186.0,194.454,3,0.0767312082620913,0.04989501,7,383
841,BR00132673,D02,NCP_2022_03_03_METADATA,neuron,17,control,human,3500,325.0,335.28000000000003,3,0.04417439064512054,0.14788522,7,383
842,BR00132673,D03,NCP_2022_03_03_METADATA,neuron,39,deletion,human,3500,344.0,369.97799999999995,3,0.05110750022552429,0.11348865,7,383
843,BR00132673,D04,NCP_2022_03_03_METADATA,neuron,39,deletion,human,3500,401.0,418.068,3,0.02541033578579822,0.45475453,7,383
844,BR00132673,D05,NCP_2022_03_03_METADATA,neuron,37,deletion,human,3500,142.0,148.986,3,0.018133296432419403,0.7848215,7,383
845,BR00132673,D06,NCP_2022_03_03_METADATA,neuron,37,deletion,human,3500,61.0,62.0,1,0.018057059475386755,0.78812116,7,383
846,BR00132673,D07,NCP_2022_03_03_METADATA,neuron,42,deletion,human,3500,234.0,241.38600000000002,3,0.02198814591159041,0.58734125,7,383
847,BR00132673,D08,NCP_2022_03_03_METADATA,neuron,42,deletion,human,3500,296.0,302.35200000000003,3,0.10721392522686617,0.02589741,7,383
848,BR00132673,D09,NCP_2022_03_03_METADATA,neuron,7,control,human,3500,172.0,179.406,3,0.022792403061208392,0.55124485,7,383
849,BR00132673,D10,NCP_2022_03_03_METADATA,neuron,7,control,human,3500,157.0,165.246,3,0.1593840688619208,0.01779822,7,383
850,BR00132673,D11,NCP_2022_03_03_METADATA,neuron,29,deletion,human,3500,295.0,359.208,3,0.3253126642949416,9.999e-05,7,383
851,BR00132673,D12,NCP_2022_03_03_METADATA,neuron,29,deletion,human,3500,344.0,353.496,3,0.14925294712115775,0.019298071,7,383
852,BR00132673,D13,NCP_2022_03_03_METADATA,neuron,11,control,human,3500,365.0,413.802,3,0.01962208728914337,0.70442957,7,383
853,BR00132673,D14,NCP_2022_03_03_METADATA,neuron,11,control,human,3500,110.0,126.65400000000001,3,0.016706341185623398,0.85751426,7,383
854,BR00132673,D15,NCP_2022_03_03_METADATA,neuron,38,deletion,human,3500,225.0,229.998,3,0.04616849518712691,0.13708629,7,383
855,BR00132673,D16,NCP_2022_03_03_METADATA,neuron,38,deletion,human,3500,137.0,140.454,3,0.015778957665539387,0.9027097,7,383
856,BR00132673,D17,NCP_2022_03_03_METADATA,neuron,43,deletion,human,3500,280.0,299.25,3,0.232540159951551,0.00139986,7,383
857,BR00132673,D18,NCP_2022_03_03_METADATA,neuron,43,deletion,human,3500,184.0,190.596,3,0.16184073874240615,0.01609839,7,383
858,BR00132673,D19,NCP_2022_03_03_METADATA,neuron,18,control,human,3500,293.0,376.48199999999997,3,0.01535229767538695,0.92040795,7,383
859,BR00132673,D20,NCP_2022_03_03_METADATA,neuron,18,control,human,3500,368.0,542.106,3,0.06316763965332997,0.075792424,7,383
860,BR00132673,D21,NCP_2022_03_03_METADATA,neuron,6,control,human,3500,191.0,196.83599999999998,3,0.1967564467553228,0.00349965,7,383
861,BR00132673,D22,NCP_2022_03_03_METADATA,neuron,6,control,human,3500,140.0,144.042,3,0.08110460290219937,0.0459954,7,383
862,BR00132673,D23,NCP_2022_03_03_METADATA,neuron,29,deletion,human,3500,238.0,245.196,3,0.02989402786364889,0.33476654,7,383
863,BR00132673,D24,NCP_2022_03_03_METADATA,neuron,29,deletion,human,3500,279.0,283.032,3,0.1806882334015762,0.00569943,7,383
864,BR00132673,E01,NCP_2022_03_03_METADATA,neuron,27,deletion,human,3500,308.0,315.606,3,0.03738175759412226,0.2118788,7,383
865,BR00132673,E02,NCP_2022_03_03_METADATA,neuron,27,deletion,human,3500,328.0,496.446,3,0.038761806825738744,0.19538046,7,383
866,BR00132673,E03,NCP_2022_03_03_METADATA,neuron,41,deletion,human,3500,142.0,145.692,3,0.03365207483255466,0.26407358,7,383
867,BR00132673,E04,NCP_2022_03_03_METADATA,neuron,41,deletion,human,3500,127.0,135.78,3,0.03527055271044614,0.2380762,7,383
868,BR00132673,E05,NCP_2022_03_03_METADATA,neuron,32,deletion,human,3500,218.0,224.64,3,0.056080455250992076,0.09489051,7,383
869,BR00132673,E06,NCP_2022_03_03_METADATA,neuron,32,deletion,human,3500,193.0,204.78000000000003,3,0.05167729490124256,0.111788824,7,383
870,BR00132673,E07,NCP_2022_03_03_METADATA,neuron,46,deletion,human,3500,485.0,526.158,3,0.022343622854926564,0.5718428,7,383
871,BR00132673,E08,NCP_2022_03_03_METADATA,neuron,46,deletion,human,3500,556.0,681.66,3,0.2008482646546735,0.00329967,7,383
872,BR00132673,E09,NCP_2022_03_03_METADATA,neuron,1,control,human,3500,616.0,630.1800000000001,3,0.048589838845081154,0.12458754,7,383
873,BR00132673,E10,NCP_2022_03_03_METADATA,neuron,1,control,human,3500,201.0,219.61199999999997,3,0.021363090875207883,0.61743826,7,383
874,BR00132673,E11,NCP_2022_03_03_METADATA,neuron,33,deletion,human,3500,566.0,665.76,3,0.025025001287867825,0.46855316,7,383
875,BR00132673,E12,NCP_2022_03_03_METADATA,neuron,33,deletion,human,3500,194.0,304.92,3,0.045459699969178334,0.13968603,7,383
876,BR00132673,E13,NCP_2022_03_03_METADATA,neuron,14,control,human,3500,725.0,764.04,3,0.031109585820181744,0.309969,7,383
877,BR00132673,E14,NCP_2022_03_03_METADATA,neuron,14,control,human,3500,322.0,353.496,3,0.09166027020212965,0.03669633,7,383
878,BR00132673,E15,NCP_2022_03_03_METADATA,neuron,9,control,human,3500,395.0,455.862,3,0.02012987734500069,0.67843217,7,383
879,BR00132673,E16,NCP_2022_03_03_METADATA,neuron,9,control,human,3500,288.0,330.81,3,0.02267246303286418,0.5569443,7,383
880,BR00132673,E17,NCP_2022_03_03_METADATA,neuron,23,control,isogenic_control,3500,830.0,898.92,3,0.043632777875735114,0.1509849,7,383
881,BR00132673,E18,NCP_2022_03_03_METADATA,neuron,23,control,isogenic_control,3500,593.0,649.86,3,0.04816538479500231,0.12638736,7,383
882,BR00132673,E19,NCP_2022_03_03_METADATA,neuron,22,control,human,3500,395.0,443.97,3,0.02599364673221252,0.4341566,7,383
883,BR00132673,E20,NCP_2022_03_03_METADATA,neuron,22,control,human,3500,258.0,267.582,3,0.030304544064687595,0.32646737,7,383
884,BR00132673,E21,NCP_2022_03_03_METADATA,neuron,3,control,human,3500,373.0,396.30600000000004,3,0.014815571504607036,0.94240576,7,383
885,BR00132673,E22,NCP_2022_03_03_METADATA,neuron,3,control,human,3500,214.0,238.20600000000002,3,0.0270497142655647,0.40165985,7,383
886,BR00132673,E23,NCP_2022_03_03_METADATA,neuron,28,deletion,human,3500,434.0,446.574,3,0.023480464537666685,0.5245475,7,383
887,BR00132673,E24,NCP_2022_03_03_METADATA,neuron,28,deletion,human,3500,259.0,272.712,3,0.02420829605166846,0.49675032,7,383
888,BR00132673,F01,NCP_2022_03_03_METADATA,neuron,27,deletion,human,3500,248.0,274.038,3,0.03187577798413232,0.29627037,7,383
889,BR00132673,F02,NCP_2022_03_03_METADATA,neuron,27,deletion,human,3500,150.0,154.56,3,0.02339128816013043,0.52844715,7,383
890,BR00132673,F03,NCP_2022_03_03_METADATA,neuron,41,deletion,human,3500,75.0,81.918,3,0.0700670458426174,0.06009399,7,383
891,BR00132673,F04,NCP_2022_03_03_METADATA,neuron,41,deletion,human,3500,96.0,109.938,3,0.04309149668702912,0.15418458,7,383
892,BR00132673,F05,NCP_2022_03_03_METADATA,neuron,32,deletion,human,3500,148.0,158.47199999999998,3,0.07937319713352332,0.04819518,7,383
893,BR00132673,F06,NCP_2022_03_03_METADATA,neuron,32,deletion,human,3500,116.0,128.64000000000001,3,0.0737417579953651,0.05359464,7,383
894,BR00132673,F07,NCP_2022_03_03_METADATA,neuron,46,deletion,human,3500,429.0,471.396,3,0.20648491473975134,0.00289971,7,383
895,BR00132673,F08,NCP_2022_03_03_METADATA,neuron,46,deletion,human,3500,251.0,263.094,3,0.028842312980585202,0.35526448,7,383
896,BR00132673,F09,NCP_2022_03_03_METADATA,neuron,1,control,human,3500,301.0,311.62199999999996,3,0.025901937202057076,0.43725628,7,383
897,BR00132673,F10,NCP_2022_03_03_METADATA,neuron,1,control,human,3500,93.0,103.99799999999999,3,0.05891376223992256,0.08609139,7,383
898,BR00132673,F11,NCP_2022_03_03_METADATA,neuron,33,deletion,human,3500,383.0,447.00600000000003,3,0.04026221497815079,0.17838216,7,383
899,BR00132673,F12,NCP_2022_03_03_METADATA,neuron,33,deletion,human,3500,192.0,223.21800000000002,3,0.06445923848174215,0.07289271,7,383
900,BR00132673,F13,NCP_2022_03_03_METADATA,neuron,14,control,human,3500,380.0,388.248,3,0.05992306467562225,0.08309169,7,383
901,BR00132673,F14,NCP_2022_03_03_METADATA,neuron,14,control,human,3500,326.0,338.064,3,0.09659292663683126,0.03219678,7,383
902,BR00132673,F15,NCP_2022_03_03_METADATA,neuron,9,control,human,3500,259.0,270.744,3,0.024126326854892848,0.49995,7,383
903,BR00132673,F16,NCP_2022_03_03_METADATA,neuron,9,control,human,3500,191.0,205.06799999999998,3,0.01783319576196059,0.79932004,7,383
904,BR00132673,F17,NCP_2022_03_03_METADATA,neuron,23,control,isogenic_control,3500,564.0,704.88,3,0.02648695041566537,0.41845816,7,383
905,BR00132673,F18,NCP_2022_03_03_METADATA,neuron,23,control,isogenic_control,3500,467.0,493.87800000000004,3,0.04996234817952205,0.118988104,7,383
906,BR00132673,F19,NCP_2022_03_03_METADATA,neuron,22,control,human,3500,324.0,338.688,3,0.058078231503049395,0.08869113,7,383
907,BR00132673,F20,NCP_2022_03_03_METADATA,neuron,22,control,human,3500,263.0,318.342,3,0.028800979874398763,0.35566443,7,383
908,BR00132673,F21,NCP_2022_03_03_METADATA,neuron,3,control,human,3500,318.0,325.092,3,0.06982031452478983,0.06059394,7,383
909,BR00132673,F22,NCP_2022_03_03_METADATA,neuron,3,control,human,3500,250.0,335.208,3,0.0259210769445745,0.43655634,7,383
910,BR00132673,F23,NCP_2022_03_03_METADATA,neuron,28,deletion,human,3500,286.0,298.782,3,0.039964211025001715,0.18118188,7,383
911,BR00132673,F24,NCP_2022_03_03_METADATA,neuron,28,deletion,human,3500,225.0,234.588,3,0.030122248562853737,0.3291671,7,383
912,BR00132673,G01,NCP_2022_03_03_METADATA,neuron,5,control,human,3500,130.0,136.014,3,0.03528370060411975,0.23777622,7,383
913,BR00132673,G02,NCP_2022_03_03_METADATA,neuron,5,control,human,3500,114.0,153.156,3,0.03339245167069884,0.26867312,7,383
914,BR00132673,G03,NCP_2022_03_03_METADATA,neuron,35,deletion,human,3500,136.0,145.72199999999998,3,0.06932296871364431,0.06129387,7,383
915,BR00132673,G04,NCP_2022_03_03_METADATA,neuron,35,deletion,human,3500,88.0,129.612,3,0.07131404430596512,0.056594342,7,383
916,BR00132673,G05,NCP_2022_03_03_METADATA,neuron,13,control,human,3500,399.0,428.04599999999994,3,0.29020057135862515,0.00069993,7,383
917,BR00132673,G06,NCP_2022_03_03_METADATA,neuron,13,control,human,3500,319.0,370.626,3,0.21972693692036294,0.00189981,7,383
918,BR00132673,G07,NCP_2022_03_03_METADATA,neuron,19,control,human,3500,306.0,356.07599999999996,3,0.10923370949178013,0.0249975,7,383
919,BR00132673,G08,NCP_2022_03_03_METADATA,neuron,19,control,human,3500,158.0,199.026,3,0.03856433500036297,0.1969803,7,383
920,BR00132673,G09,NCP_2022_03_03_METADATA,neuron,24,control,isogenic_control,3500,481.0,485.274,3,0.09723534714301339,0.03169683,7,383
921,BR00132673,G10,NCP_2022_03_03_METADATA,neuron,24,control,isogenic_control,3500,133.0,147.38400000000001,3,0.01702993471381333,0.84041595,7,383
922,BR00132673,G11,NCP_2022_03_03_METADATA,neuron,17,control,human,3500,586.0,810.06,3,0.029622762675414697,0.33926606,7,383
923,BR00132673,G12,NCP_2022_03_03_METADATA,neuron,17,control,human,3500,306.0,348.942,3,0.016877276928079627,0.8489151,7,383
924,BR00132673,G13,NCP_2022_03_03_METADATA,neuron,21,control,human,3500,415.0,433.476,3,0.018286670356657646,0.7764224,7,383
925,BR00132673,G14,NCP_2022_03_03_METADATA,neuron,21,control,human,3500,247.0,264.096,3,0.06331066849261041,0.07559244,7,383
926,BR00132673,G15,NCP_2022_03_03_METADATA,neuron,28,deletion,human,3500,403.0,460.824,3,0.032554229939036027,0.2829717,7,383
927,BR00132673,G16,NCP_2022_03_03_METADATA,neuron,28,deletion,human,3500,177.0,197.322,3,0.17328366448632346,0.0077992203,7,383
928,BR00132673,G17,NCP_2022_03_03_METADATA,neuron,31,deletion,human,3500,329.0,337.188,3,0.0672186104590258,0.06549345,7,383
929,BR00132673,G18,NCP_2022_03_03_METADATA,neuron,31,deletion,human,3500,271.0,288.396,3,0.050052664486433765,0.11848815,7,383
930,BR00132673,G19,NCP_2022_03_03_METADATA,neuron,10,control,human,3500,571.0,692.8199999999999,3,0.024093862264615247,0.50184983,7,383
931,BR00132673,G20,NCP_2022_03_03_METADATA,neuron,10,control,human,3500,249.0,260.988,3,0.052438939624706186,0.10938906,7,383
932,BR00132673,G21,NCP_2022_03_03_METADATA,neuron,45,deletion,human,3500,268.0,283.458,3,0.025047536270013486,0.46765324,7,383
933,BR00132673,G22,NCP_2022_03_03_METADATA,neuron,45,deletion,human,3500,157.0,259.416,3,0.026500837160870587,0.41815817,7,383
934,BR00132673,G23,NCP_2022_03_03_METADATA,neuron,11,control,human,3500,300.0,304.578,3,0.021968543750717044,0.5887411,7,383
935,BR00132673,G24,NCP_2022_03_03_METADATA,neuron,11,control,human,3500,246.0,255.024,3,0.022942401350879185,0.5458454,7,383
936,BR00132673,H01,NCP_2022_03_03_METADATA,neuron,5,control,human,3500,270.0,302.62199999999996,3,0.03554625725056942,0.23417658,7,383
937,BR00132673,H02,NCP_2022_03_03_METADATA,neuron,5,control,human,3500,43.0,67.812,3,0.03559982757901335,0.23347665,7,383
938,BR00132673,H03,NCP_2022_03_03_METADATA,neuron,35,deletion,human,3500,204.0,211.44,3,0.05433037874024084,0.10258974,7,383
939,BR00132673,H04,NCP_2022_03_03_METADATA,neuron,35,deletion,human,3500,93.0,116.388,3,0.06636632792104467,0.06809319,7,383
940,BR00132673,H05,NCP_2022_03_03_METADATA,neuron,13,control,human,3500,584.0,654.36,3,0.02554830934663146,0.45025498,7,383
941,BR00132673,H06,NCP_2022_03_03_METADATA,neuron,13,control,human,3500,206.0,235.716,3,0.24573213088052123,0.00109989,7,383
942,BR00132673,H07,NCP_2022_03_03_METADATA,neuron,19,control,human,3500,367.0,376.248,3,0.021712010656573556,0.6007399,7,383
943,BR00132673,H08,NCP_2022_03_03_METADATA,neuron,19,control,human,3500,218.0,312.168,3,0.03567686128555213,0.23257674,7,383
944,BR00132673,H09,NCP_2022_03_03_METADATA,neuron,24,control,isogenic_control,3500,372.0,390.30600000000004,3,0.16865033733034643,0.00989901,7,383
945,BR00132673,H10,NCP_2022_03_03_METADATA,neuron,24,control,isogenic_control,3500,182.0,213.22799999999998,3,0.03179541188546896,0.2980702,7,383
946,BR00132673,H11,NCP_2022_03_03_METADATA,neuron,17,control,human,3500,586.0,635.34,3,0.057525632835338514,0.090190984,7,383
947,BR00132673,H12,NCP_2022_03_03_METADATA,neuron,17,control,human,3500,249.0,255.348,3,0.03655999762832328,0.22187781,7,383
948,BR00132673,H13,NCP_2022_03_03_METADATA,neuron,21,control,human,3500,295.0,324.69,3,0.20810021518944818,0.00279972,7,383
949,BR00132673,H14,NCP_2022_03_03_METADATA,neuron,21,control,human,3500,142.0,166.85999999999999,3,0.08086482930088734,0.04639536,7,383
950,BR00132673,H15,NCP_2022_03_03_METADATA,neuron,28,deletion,human,3500,248.0,275.688,3,0.03851802834011965,0.19748025,7,383
951,BR00132673,H16,NCP_2022_03_03_METADATA,neuron,28,deletion,human,3500,125.0,128.06400000000002,3,0.019496940459007527,0.7118288,7,383
952,BR00132673,H17,NCP_2022_03_03_METADATA,neuron,31,deletion,human,3500,303.0,339.642,3,0.07394029559905695,0.05329467,7,383
953,BR00132673,H18,NCP_2022_03_03_METADATA,neuron,31,deletion,human,3500,217.0,234.71999999999997,3,0.09168728978058037,0.03659634,7,383
954,BR00132673,H19,NCP_2022_03_03_METADATA,neuron,10,control,human,3500,140.0,165.726,3,0.01636633372855313,0.8750125,7,383
955,BR00132673,H20,NCP_2022_03_03_METADATA,neuron,10,control,human,3500,268.0,284.532,3,0.019167522878125082,0.72892714,7,383
956,BR00132673,H21,NCP_2022_03_03_METADATA,neuron,45,deletion,human,3500,141.0,151.446,3,0.0328828790957822,0.27707228,7,383
957,BR00132673,H22,NCP_2022_03_03_METADATA,neuron,45,deletion,human,3500,159.0,207.168,3,0.022193171742599754,0.5785422,7,383
958,BR00132673,H23,NCP_2022_03_03_METADATA,neuron,11,control,human,3500,94.0,126.51,3,0.022556369294791743,0.56144387,7,383
959,BR00132673,H24,NCP_2022_03_03_METADATA,neuron,11,control,human,3500,248.0,331.668,3,0.02043489047616192,0.66163385,7,383
960,BR00132673,I01,NCP_2022_03_03_METADATA,neuron,24,control,isogenic_control,3500,362.0,388.08000000000004,3,0.019171816616132993,0.7287271,7,383
961,BR00132673,I02,NCP_2022_03_03_METADATA,neuron,24,control,isogenic_control,3500,424.0,434.394,3,0.02320982257667136,0.53484654,7,383
962,BR00132673,I03,NCP_2022_03_03_METADATA,neuron,38,deletion,human,3500,231.0,239.688,3,0.018792637607597886,0.7493251,7,383
963,BR00132673,I04,NCP_2022_03_03_METADATA,neuron,38,deletion,human,3500,271.0,320.988,3,0.030317101897984252,0.32616737,7,383
964,BR00132673,I05,NCP_2022_03_03_METADATA,neuron,44,deletion,human,3500,313.0,320.61,3,0.018362556176568855,0.7719228,7,383
965,BR00132673,I06,NCP_2022_03_03_METADATA,neuron,44,deletion,human,3500,144.0,161.292,3,0.017394648598661012,0.8227177,7,383
966,BR00132673,I07,NCP_2022_03_03_METADATA,neuron,47,deletion,human,3500,472.0,487.72799999999995,3,0.03365010171858203,0.26407358,7,383
967,BR00132673,I08,NCP_2022_03_03_METADATA,neuron,47,deletion,human,3500,306.0,333.528,3,0.07025793088024046,0.05939406,7,383
968,BR00132673,I09,NCP_2022_03_03_METADATA,neuron,20,control,human,3500,286.0,302.26800000000003,3,0.015795976457383867,0.90170985,7,383
969,BR00132673,I10,NCP_2022_03_03_METADATA,neuron,20,control,human,3500,178.0,182.934,3,0.10206928057248656,0.02849715,7,383
970,BR00132673,I11,NCP_2022_03_03_METADATA,neuron,12,control,human,3500,357.0,379.68,3,0.014298860270751152,0.9611039,7,383
971,BR00132673,I12,NCP_2022_03_03_METADATA,neuron,12,control,human,3500,94.0,115.47,3,0.02419594292676413,0.49735028,7,383
972,BR00132673,I13,NCP_2022_03_03_METADATA,neuron,47,deletion,human,3500,424.0,455.646,3,0.032711418341417796,0.28057194,7,383
973,BR00132673,I14,NCP_2022_03_03_METADATA,neuron,47,deletion,human,3500,255.0,281.46,3,0.08671283786795998,0.04119588,7,383
974,BR00132673,I15,NCP_2022_03_03_METADATA,neuron,5,control,human,3500,316.0,404.54400000000004,3,0.020880313187724237,0.640336,7,383
975,BR00132673,I16,NCP_2022_03_03_METADATA,neuron,5,control,human,3500,113.0,124.992,3,0.02581220817600216,0.44025597,7,383
976,BR00132673,I17,NCP_2022_03_03_METADATA,neuron,40,deletion,human,3500,271.0,311.55600000000004,3,0.0369306677094624,0.2170783,7,383
977,BR00132673,I18,NCP_2022_03_03_METADATA,neuron,40,deletion,human,3500,173.0,182.46,3,0.08302112644470513,0.04409559,7,383
978,BR00132673,I19,NCP_2022_03_03_METADATA,neuron,27,deletion,human,3500,373.0,786.8399999999999,3,0.025955640878636537,0.43575642,7,383
979,BR00132673,I20,NCP_2022_03_03_METADATA,neuron,27,deletion,human,3500,216.0,229.194,3,0.0449811180953947,0.14218578,7,383
980,BR00132673,I21,NCP_2022_03_03_METADATA,neuron,42,deletion,human,3500,303.0,332.21999999999997,3,0.023578411593041592,0.520248,7,383
981,BR00132673,I22,NCP_2022_03_03_METADATA,neuron,42,deletion,human,3500,219.0,246.738,3,0.031325112307990226,0.3061694,7,383
982,BR00132673,I23,NCP_2022_03_03_METADATA,neuron,19,control,human,3500,736.0,901.44,3,0.018794908246914797,0.74912506,7,383
983,BR00132673,I24,NCP_2022_03_03_METADATA,neuron,19,control,human,3500,192.0,247.12800000000001,3,0.02835652854257514,0.36766323,7,383
984,BR00132673,J01,NCP_2022_03_03_METADATA,neuron,24,control,isogenic_control,3500,847.0,867.24,3,0.030136425954364585,0.3289671,7,383
985,BR00132673,J02,NCP_2022_03_03_METADATA,neuron,24,control,isogenic_control,3500,151.0,171.534,3,0.016136222181313435,0.8848115,7,383
986,BR00132673,J03,NCP_2022_03_03_METADATA,neuron,38,deletion,human,3500,377.0,406.104,3,0.06291171530451747,0.07619238,7,383
987,BR00132673,J04,NCP_2022_03_03_METADATA,neuron,38,deletion,human,3500,86.0,112.884,3,0.0196093689825709,0.70522946,7,383
988,BR00132673,J05,NCP_2022_03_03_METADATA,neuron,44,deletion,human,3500,196.0,238.074,3,0.08856228210922236,0.03959604,7,383
989,BR00132673,J06,NCP_2022_03_03_METADATA,neuron,44,deletion,human,3500,117.0,205.074,3,0.029092889108684867,0.35036495,7,383
990,BR00132673,J07,NCP_2022_03_03_METADATA,neuron,47,deletion,human,3500,436.0,452.934,3,0.06969359018569024,0.06069393,7,383
991,BR00132673,J08,NCP_2022_03_03_METADATA,neuron,47,deletion,human,3500,242.0,245.43,3,0.09018090591256324,0.037896212,7,383
992,BR00132673,J09,NCP_2022_03_03_METADATA,neuron,20,control,human,3500,298.0,306.846,3,0.02938227234956408,0.34446555,7,383
993,BR00132673,J10,NCP_2022_03_03_METADATA,neuron,20,control,human,3500,134.0,140.82,3,0.09329708205287479,0.03429657,7,383
994,BR00132673,J11,NCP_2022_03_03_METADATA,neuron,12,control,human,3500,196.0,207.39600000000002,3,0.04792541252742647,0.12718728,7,383
995,BR00132673,J12,NCP_2022_03_03_METADATA,neuron,12,control,human,3500,113.0,138.108,3,0.03130121219960589,0.3067693,7,383
996,BR00132673,J13,NCP_2022_03_03_METADATA,neuron,47,deletion,human,3500,451.0,476.38200000000006,3,0.10641156462585033,0.02619738,7,383
997,BR00132673,J14,NCP_2022_03_03_METADATA,neuron,47,deletion,human,3500,293.0,305.142,3,0.18714692738423616,0.00439956,7,383
998,BR00132673,J15,NCP_2022_03_03_METADATA,neuron,5,control,human,3500,157.0,171.858,3,0.030435264986594053,0.32336766,7,383
999,BR00132673,J16,NCP_2022_03_03_METADATA,neuron,5,control,human,3500,58.0,69.92999999999999,3,0.02387440745019636,0.50964904,7,383
1000,BR00132673,J17,NCP_2022_03_03_METADATA,neuron,40,deletion,human,3500,176.0,189.954,3,0.06889575670852226,0.06209379,7,383
1001,BR00132673,J18,NCP_2022_03_03_METADATA,neuron,40,deletion,human,3500,206.0,264.582,3,0.09814514877717728,0.03089691,7,383
1002,BR00132673,J19,NCP_2022_03_03_METADATA,neuron,27,deletion,human,3500,241.0,246.426,3,0.03956232752390219,0.18548146,7,383
1003,BR00132673,J20,NCP_2022_03_03_METADATA,neuron,27,deletion,human,3500,240.0,275.4,3,0.09803996128576396,0.03089691,7,383
1004,BR00132673,J21,NCP_2022_03_03_METADATA,neuron,42,deletion,human,3500,266.0,306.99,3,0.023875008017996878,0.50964904,7,383
1005,BR00132673,J22,NCP_2022_03_03_METADATA,neuron,42,deletion,human,3500,234.0,267.024,3,0.019436341968480632,0.7149285,7,383
1006,BR00132673,J23,NCP_2022_03_03_METADATA,neuron,19,control,human,3500,217.0,242.85000000000002,3,0.02596743136170726,0.43535647,7,383
1007,BR00132673,J24,NCP_2022_03_03_METADATA,neuron,19,control,human,3500,187.0,192.768,3,0.01888541706659191,0.7440256,7,383
1008,BR00132673,K01,NCP_2022_03_03_METADATA,neuron,6,control,human,3500,439.0,488.148,3,0.02731899657513786,0.39566043,7,383
1009,BR00132673,K02,NCP_2022_03_03_METADATA,neuron,6,control,human,3500,144.0,148.79399999999998,3,0.06872145220747997,0.06249375,7,383
