FileName_OrigER,PathName_OrigER,FileName_OrigAGP,PathName_OrigAGP,FileName_OrigMito,PathName_OrigMito,FileName_OrigBrightfield,PathName_OrigBrightfield,FileName_OrigDNA,PathName_OrigDNA,Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_AbsPositionZ,Metadata_AbsTime,Metadata_BinningX,Metadata_BinningY,Metadata_ChannelID,Metadata_ChannelName,Metadata_Col,Metadata_ExposureTime,Metadata_FieldID,Metadata_ImageResolutionX,Metadata_ImageResolutionY,Metadata_ImageSizeX,Metadata_ImageSizeY,Metadata_MainEmissionWavelength,Metadata_MainExcitationWavelength,Metadata_MaxIntensity,Metadata_ObjectiveMagnification,Metadata_ObjectiveNA,Metadata_PlaneID,Metadata_PositionX,Metadata_PositionY,Metadata_PositionZ,Metadata_Row
r08c03f11p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f11p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f11p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f11p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f11p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,JUANCHI_PILOT_1_PLATE_1,H03,11,0.136900693,2019-02-13T17:27:38.797-05:00,1,1,1,HOECHST 33342,3,0.06,11,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,1,-0.001291628,0.000645814,-6E-06,8
r08c03f12p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f12p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f12p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f12p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f12p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,JUANCHI_PILOT_1_PLATE_1,H03,12,0.136900395,2019-02-13T17:27:40.153-05:00,1,1,1,HOECHST 33342,3,0.06,12,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,1,-0.001291628,-0,-6E-06,8
r08c03f13p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f13p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f13p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f13p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f13p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,JUANCHI_PILOT_1_PLATE_1,H03,13,0.136895195,2019-02-13T17:27:41.463-05:00,1,1,1,HOECHST 33342,3,0.06,13,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,1,-0.000645814,-0,-6E-06,8
r08c03f14p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f14p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f14p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f14p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f14p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,JUANCHI_PILOT_1_PLATE_1,H03,14,0.136886001,2019-02-13T17:27:42.82-05:00,1,1,1,HOECHST 33342,3,0.06,14,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,1,0.000645814,-0,-6E-06,8
r08c03f15p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f15p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f15p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f15p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f15p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,JUANCHI_PILOT_1_PLATE_1,H03,15,0.136882901,2019-02-13T17:27:44.317-05:00,1,1,1,HOECHST 33342,3,0.06,15,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,1,0.001291628,-0,-6E-06,8
r08c03f16p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f16p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f16p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f16p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f16p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,JUANCHI_PILOT_1_PLATE_1,H03,16,0.136885807,2019-02-13T17:27:45.677-05:00,1,1,1,HOECHST 33342,3,0.06,16,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,1,0.001291628,-0.000645814,-6E-06,8
r08c03f17p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f17p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f17p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f17p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f17p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,JUANCHI_PILOT_1_PLATE_1,H03,17,0.136888906,2019-02-13T17:27:47-05:00,1,1,1,HOECHST 33342,3,0.06,17,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,1,0.000645814,-0.000645814,-6E-06,8
r08c03f18p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f18p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f18p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f18p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f18p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,JUANCHI_PILOT_1_PLATE_1,H03,18,0.136892498,2019-02-13T17:27:48.343-05:00,1,1,1,HOECHST 33342,3,0.06,18,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,1,-0,-0.000645814,-6E-06,8
r08c03f19p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f19p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f19p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f19p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f19p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,JUANCHI_PILOT_1_PLATE_1,H03,19,0.1368974,2019-02-13T17:27:49.683-05:00,1,1,1,HOECHST 33342,3,0.06,19,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,1,-0.000645814,-0.000645814,-6E-06,8
r08c03f20p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f20p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f20p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f20p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,r08c03f20p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2019_05_28_Neuronal_Cell_Painting/JUANCHI_PILOT_1/images/JUANCHI_PILOT_1_PLATE_1/Images,JUANCHI_PILOT_1_PLATE_1,H03,20,0.136902303,2019-02-13T17:27:51.26-05:00,1,1,1,HOECHST 33342,3,0.06,20,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,1,-0.001291628,-0.000645814,-6E-06,8
