plate_map_name	well_position	EXPERIMENT_NAME	DENSITY	LINE_ID	GENOTYPE
NCP_2022_03_03_METADATA	L23	2022_03_03_NCP_NEURONS_2	3500	32	CONTROL
NCP_2022_03_03_METADATA	L24	2022_03_03_NCP_NEURONS_2	3500	32	CONTROL
NCP_2022_03_03_METADATA	M01	2022_03_03_NCP_NEURONS_2	3500	14	CONTROL
NCP_2022_03_03_METADATA	M02	2022_03_03_NCP_NEURONS_2	3500	14	CONTROL
NCP_2022_03_03_METADATA	M03	2022_03_03_NCP_NEURONS_2	3500	36	DELETION
NCP_2022_03_03_METADATA	M04	2022_03_03_NCP_NEURONS_2	3500	36	DELETION
NCP_2022_03_03_METADATA	M05	2022_03_03_NCP_NEURONS_2	3500	43	CONTROL
NCP_2022_03_03_METADATA	M06	2022_03_03_NCP_NEURONS_2	3500	43	CONTROL
NCP_2022_03_03_METADATA	M07	2022_03_03_NCP_NEURONS_2	3500	16	DELETION
NCP_2022_03_03_METADATA	M08	2022_03_03_NCP_NEURONS_2	3500	16	DELETION
NCP_2022_03_03_METADATA	M09	2022_03_03_NCP_NEURONS_2	3500	45	DELETION
NCP_2022_03_03_METADATA	M10	2022_03_03_NCP_NEURONS_2	3500	45	DELETION
NCP_2022_03_03_METADATA	M11	2022_03_03_NCP_NEURONS_2	3500	4	DELETION
NCP_2022_03_03_METADATA	M12	2022_03_03_NCP_NEURONS_2	3500	4	DELETION
NCP_2022_03_03_METADATA	M13	2022_03_03_NCP_NEURONS_2	3500	25	CONTROL
NCP_2022_03_03_METADATA	M14	2022_03_03_NCP_NEURONS_2	3500	25	CONTROL
NCP_2022_03_03_METADATA	M15	2022_03_03_NCP_NEURONS_2	3500	34	DELETION
NCP_2022_03_03_METADATA	M16	2022_03_03_NCP_NEURONS_2	3500	34	DELETION
NCP_2022_03_03_METADATA	M17	2022_03_03_NCP_NEURONS_2	3500	44	DELETION
NCP_2022_03_03_METADATA	M18	2022_03_03_NCP_NEURONS_2	3500	44	DELETION
NCP_2022_03_03_METADATA	M19	2022_03_03_NCP_NEURONS_2	3500	15	DELETION
NCP_2022_03_03_METADATA	M20	2022_03_03_NCP_NEURONS_2	3500	15	DELETION
NCP_2022_03_03_METADATA	M21	2022_03_03_NCP_NEURONS_2	3500	37	DELETION
NCP_2022_03_03_METADATA	M22	2022_03_03_NCP_NEURONS_2	3500	37	DELETION
NCP_2022_03_03_METADATA	M23	2022_03_03_NCP_NEURONS_2	3500	7	CONTROL
NCP_2022_03_03_METADATA	M24	2022_03_03_NCP_NEURONS_2	3500	7	CONTROL
NCP_2022_03_03_METADATA	N01	2022_03_03_NCP_NEURONS_2	3500	14	CONTROL
NCP_2022_03_03_METADATA	N02	2022_03_03_NCP_NEURONS_2	3500	14	CONTROL
NCP_2022_03_03_METADATA	N03	2022_03_03_NCP_NEURONS_2	3500	36	DELETION
NCP_2022_03_03_METADATA	N04	2022_03_03_NCP_NEURONS_2	3500	36	DELETION
NCP_2022_03_03_METADATA	N05	2022_03_03_NCP_NEURONS_2	3500	43	CONTROL
NCP_2022_03_03_METADATA	N06	2022_03_03_NCP_NEURONS_2	3500	43	CONTROL
NCP_2022_03_03_METADATA	N07	2022_03_03_NCP_NEURONS_2	3500	16	DELETION
NCP_2022_03_03_METADATA	N08	2022_03_03_NCP_NEURONS_2	3500	16	DELETION
NCP_2022_03_03_METADATA	N09	2022_03_03_NCP_NEURONS_2	3500	45	DELETION
NCP_2022_03_03_METADATA	N10	2022_03_03_NCP_NEURONS_2	3500	45	DELETION
NCP_2022_03_03_METADATA	N11	2022_03_03_NCP_NEURONS_2	3500	4	DELETION
NCP_2022_03_03_METADATA	N12	2022_03_03_NCP_NEURONS_2	3500	4	DELETION
NCP_2022_03_03_METADATA	N13	2022_03_03_NCP_NEURONS_2	3500	25	CONTROL
NCP_2022_03_03_METADATA	N14	2022_03_03_NCP_NEURONS_2	3500	25	CONTROL
NCP_2022_03_03_METADATA	N15	2022_03_03_NCP_NEURONS_2	3500	34	DELETION
NCP_2022_03_03_METADATA	N16	2022_03_03_NCP_NEURONS_2	3500	34	DELETION
NCP_2022_03_03_METADATA	N17	2022_03_03_NCP_NEURONS_2	3500	44	DELETION
NCP_2022_03_03_METADATA	N18	2022_03_03_NCP_NEURONS_2	3500	44	DELETION
NCP_2022_03_03_METADATA	N19	2022_03_03_NCP_NEURONS_2	3500	15	DELETION
NCP_2022_03_03_METADATA	N20	2022_03_03_NCP_NEURONS_2	3500	15	DELETION
NCP_2022_03_03_METADATA	N21	2022_03_03_NCP_NEURONS_2	3500	37	DELETION
NCP_2022_03_03_METADATA	N22	2022_03_03_NCP_NEURONS_2	3500	37	DELETION
NCP_2022_03_03_METADATA	N23	2022_03_03_NCP_NEURONS_2	3500	7	CONTROL
NCP_2022_03_03_METADATA	N24	2022_03_03_NCP_NEURONS_2	3500	7	CONTROL
NCP_2022_03_03_METADATA	O01	2022_03_03_NCP_NEURONS_2	3500	10	CONTROL
NCP_2022_03_03_METADATA	O02	2022_03_03_NCP_NEURONS_2	3500	10	CONTROL
NCP_2022_03_03_METADATA	O03	2022_03_03_NCP_NEURONS_2	3500	25	CONTROL
NCP_2022_03_03_METADATA	O04	2022_03_03_NCP_NEURONS_2	3500	25	CONTROL
NCP_2022_03_03_METADATA	O05	2022_03_03_NCP_NEURONS_2	3500	8	DELETION
NCP_2022_03_03_METADATA	O06	2022_03_03_NCP_NEURONS_2	3500	8	DELETION
NCP_2022_03_03_METADATA	O07	2022_03_03_NCP_NEURONS_2	3500	31	CONTROL
NCP_2022_03_03_METADATA	O08	2022_03_03_NCP_NEURONS_2	3500	31	CONTROL
NCP_2022_03_03_METADATA	O09	2022_03_03_NCP_NEURONS_2	3500	18	DELETION
NCP_2022_03_03_METADATA	O10	2022_03_03_NCP_NEURONS_2	3500	18	DELETION
NCP_2022_03_03_METADATA	O11	2022_03_03_NCP_NEURONS_2	3500	21	CONTROL
NCP_2022_03_03_METADATA	O12	2022_03_03_NCP_NEURONS_2	3500	21	CONTROL
NCP_2022_03_03_METADATA	O13	2022_03_03_NCP_NEURONS_2	3500	3	CONTROL
NCP_2022_03_03_METADATA	O14	2022_03_03_NCP_NEURONS_2	3500	3	CONTROL
NCP_2022_03_03_METADATA	O15	2022_03_03_NCP_NEURONS_2	3500	23	DELETION
NCP_2022_03_03_METADATA	O16	2022_03_03_NCP_NEURONS_2	3500	23	DELETION
NCP_2022_03_03_METADATA	O17	2022_03_03_NCP_NEURONS_2	3500	33	DELETION
NCP_2022_03_03_METADATA	O18	2022_03_03_NCP_NEURONS_2	3500	33	DELETION
NCP_2022_03_03_METADATA	O19	2022_03_03_NCP_NEURONS_2	3500	13	DELETION
NCP_2022_03_03_METADATA	O20	2022_03_03_NCP_NEURONS_2	3500	13	DELETION
NCP_2022_03_03_METADATA	O21	2022_03_03_NCP_NEURONS_2	3500	35	DELETION
NCP_2022_03_03_METADATA	O22	2022_03_03_NCP_NEURONS_2	3500	35	DELETION
NCP_2022_03_03_METADATA	O23	2022_03_03_NCP_NEURONS_2	3500	22	CONTROL
NCP_2022_03_03_METADATA	O24	2022_03_03_NCP_NEURONS_2	3500	22	CONTROL
NCP_2022_03_03_METADATA	P01	2022_03_03_NCP_NEURONS_2	3500	10	CONTROL
NCP_2022_03_03_METADATA	P02	2022_03_03_NCP_NEURONS_2	3500	10	CONTROL
NCP_2022_03_03_METADATA	P03	2022_03_03_NCP_NEURONS_2	3500	25	CONTROL
NCP_2022_03_03_METADATA	P04	2022_03_03_NCP_NEURONS_2	3500	25	CONTROL
NCP_2022_03_03_METADATA	P05	2022_03_03_NCP_NEURONS_2	3500	8	DELETION
NCP_2022_03_03_METADATA	P06	2022_03_03_NCP_NEURONS_2	3500	8	DELETION
NCP_2022_03_03_METADATA	P07	2022_03_03_NCP_NEURONS_2	3500	31	CONTROL
NCP_2022_03_03_METADATA	P08	2022_03_03_NCP_NEURONS_2	3500	31	CONTROL
NCP_2022_03_03_METADATA	P09	2022_03_03_NCP_NEURONS_2	3500	18	DELETION
NCP_2022_03_03_METADATA	P10	2022_03_03_NCP_NEURONS_2	3500	18	DELETION
NCP_2022_03_03_METADATA	P11	2022_03_03_NCP_NEURONS_2	3500	21	CONTROL
NCP_2022_03_03_METADATA	P12	2022_03_03_NCP_NEURONS_2	3500	21	CONTROL
NCP_2022_03_03_METADATA	P13	2022_03_03_NCP_NEURONS_2	3500	3	CONTROL
NCP_2022_03_03_METADATA	P14	2022_03_03_NCP_NEURONS_2	3500	3	CONTROL
NCP_2022_03_03_METADATA	P15	2022_03_03_NCP_NEURONS_2	3500	23	DELETION
NCP_2022_03_03_METADATA	P16	2022_03_03_NCP_NEURONS_2	3500	23	DELETION
NCP_2022_03_03_METADATA	P17	2022_03_03_NCP_NEURONS_2	3500	33	DELETION
NCP_2022_03_03_METADATA	P18	2022_03_03_NCP_NEURONS_2	3500	33	DELETION
NCP_2022_03_03_METADATA	P19	2022_03_03_NCP_NEURONS_2	3500	13	DELETION
NCP_2022_03_03_METADATA	P20	2022_03_03_NCP_NEURONS_2	3500	13	DELETION
NCP_2022_03_03_METADATA	P21	2022_03_03_NCP_NEURONS_2	3500	35	DELETION
NCP_2022_03_03_METADATA	P22	2022_03_03_NCP_NEURONS_2	3500	35	DELETION
NCP_2022_03_03_METADATA	P23	2022_03_03_NCP_NEURONS_2	3500	22	CONTROL
NCP_2022_03_03_METADATA	P24	2022_03_03_NCP_NEURONS_2	3500	22	CONTROL
